20141028.000000,0.000000,30.000000,0.000000
20141030.000000,1.000000,20.000000,0.000000
20141101.000000,0.000000,29.000000,0.000000
20141103.000000,1.000000,1.000000,1.000000
20141106.000000,0.000000,19.000000,0.500000
20141107.000000,0.000000,20.000000,0.333333
20141109.000000,1.000000,13.000000,1.000000
20141111.000000,1.000000,25.000000,0.666667
20141113.000000,1.000000,4.000000,0.750000
20141115.000000,1.000000,17.000000,0.800000
20141117.000000,0.000000,12.000000,0.500000
20141119.000000,0.000000,15.000000,0.600000
20141121.000000,1.000000,23.000000,0.833333
20141122.000000,0.000000,27.000000,0.666667
20141124.000000,1.000000,9.000000,0.857143
20141126.000000,1.000000,3.000000,0.750000
20141128.000000,0.000000,5.000000,0.571429
20141129.000000,0.000000,4.000000,0.625000
20141202.000000,0.000000,6.000000,0.666667
20141203.000000,0.000000,10.000000,0.700000
20141205.000000,1.000000,24.000000,0.777778
20141207.000000,1.000000,10.000000,0.700000
20141209.000000,0.000000,28.000000,0.727273
20141210.000000,1.000000,29.000000,0.727273
20141213.000000,1.000000,21.000000,0.750000
20141216.000000,0.000000,3.000000,0.666667
20141217.000000,0.000000,8.000000,0.692308
20141220.000000,1.000000,30.000000,0.692308
20141222.000000,1.000000,11.000000,0.714286
20141223.000000,0.000000,24.000000,0.714286
20141226.000000,1.000000,23.000000,0.666667
20141228.000000,1.000000,18.000000,0.687500
20141230.000000,1.000000,15.000000,0.705882
20150102.000000,0.000000,1.000000,0.666667
20150104.000000,0.000000,7.000000,0.687500
20150105.000000,0.000000,2.000000,0.705882
20150107.000000,1.000000,8.000000,0.722222
20150110.000000,0.000000,22.000000,0.722222
20150113.000000,0.000000,25.000000,0.684211
20150114.000000,0.000000,16.000000,0.700000
20150116.000000,1.000000,16.000000,0.684211
20150119.000000,0.000000,28.000000,0.666667
20150121.000000,0.000000,17.000000,0.681818
20150123.000000,1.000000,6.000000,0.700000
20150125.000000,0.000000,29.000000,0.695652
20150127.000000,1.000000,28.000000,0.666667
20150128.000000,0.000000,27.000000,0.666667
20150130.000000,0.000000,13.000000,0.640000
20150131.000000,0.000000,14.000000,0.653846
20150202.000000,1.000000,17.000000,0.636364
20150204.000000,0.000000,21.000000,0.666667
20150205.000000,0.000000,25.000000,0.642857
20150207.000000,1.000000,19.000000,0.652174
20150209.000000,1.000000,22.000000,0.666667
20150211.000000,1.000000,20.000000,0.640000
20150219.000000,0.000000,18.000000,0.655172
20150220.000000,1.000000,27.000000,0.653846
20150222.000000,1.000000,12.000000,0.666667
20150224.000000,1.000000,5.000000,0.678571
20150225.000000,0.000000,11.000000,0.633333
20150228.000000,1.000000,2.000000,0.689655
20150302.000000,1.000000,29.000000,0.666667
20150305.000000,0.000000,19.000000,0.612903
20150306.000000,0.000000,21.000000,0.593750
20150308.000000,0.000000,23.000000,0.575758
20150310.000000,1.000000,7.000000,0.677419
20150313.000000,1.000000,22.000000,0.656250
20150316.000000,1.000000,18.000000,0.666667
20150318.000000,1.000000,14.000000,0.676471
20150320.000000,1.000000,28.000000,0.685714
20150322.000000,0.000000,24.000000,0.588235
20150324.000000,1.000000,30.000000,0.666667
20150327.000000,0.000000,30.000000,0.571429
20150329.000000,0.000000,9.000000,0.555556
20150401.000000,0.000000,18.000000,0.540541
20150402.000000,1.000000,27.000000,0.675676
20150404.000000,1.000000,21.000000,0.657895
20150408.000000,1.000000,24.000000,0.641026
20150410.000000,0.000000,16.000000,0.552632
20150412.000000,0.000000,23.000000,0.564103
20150413.000000,0.000000,20.000000,0.575000
20150415.000000,1.000000,19.000000,0.650000
